ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
10642,47,Female,Self Employed,96000.0,445000.0,31.0,,Yes,321.0,32000.0,DirectOnline,16:45:00,Android,56.0
10643,26,Male,Professional,5000.0,398000.0,31.0,657.0,No,,,Agent,16:25:00,,59.0
10650,42,Male,Business,19000.0,180000.0,24.0,584.0,Yes,715.0,42000.0,DirectBank,15:55:00,,56.0
10651,60,Female,Self Employed,43000.0,82000.0,30.0,349.0,Yes,523.0,35000.0,DirectOnline,17:49:00,iOS,55.0
10655,22,Male,Self Employed,19000.0,95000.0,23.0,754.0,Yes,336.0,36000.0,DirectBank,11:08:00,,56.0
10656,43,Female,Self Employed,8000.0,312000.0,24.0,598.0,Yes,656.0,12000.0,DirectBank,15:56:00,,60.0
10657,56,Male,Salaried,34000.0,199000.0,30.0,681.0,No,,,DirectBank,12:34:00,,55.0
10662,27,Male,Self Employed,6000.0,271000.0,31.0,395.0,No,,,DirectOnline,10:55:00,Android,58.0
10665,54,Female,Self Employed,11000.0,127000.0,25.0,548.0,Yes,426.0,8000.0,DirectOnline,10:24:00,Android,67.0
10666,38,Male,Business,19000.0,193000.0,24.0,636.0,Yes,398.0,18000.0,DirectOnline,20:57:00,Android,64.0
10667,20,Male,Self Employed,11000.0,375000.0,22.0,552.0,Yes,569.0,51000.0,DirectBank,10:46:00,,66.0
10670,52,Male,Salaried,11000.0,200000.0,25.0,327.0,Yes,420.0,18000.0,DirectOnline,11:32:00,Android,53.0
10671,50,Male,Self Employed,27000.0,241000.0,23.0,427.0,No,,,DirectBank,11:11:00,,61.0
10672,27,Female,Business,53000.0,646000.0,22.0,876.0,Yes,396.0,40000.0,DirectOnline,23:25:00,Android,62.0
10673,61,Male,Self Employed,30000.0,78000.0,31.0,698.0,Yes,524.0,15000.0,DirectBank,17:04:00,,64.0
10674,56,Female,Business,49000.0,140000.0,14.0,488.0,No,,,DirectOnline,09:41:00,Android,53.0
10679,65,Female,Business,18000.0,151000.0,34.0,412.0,No,,,DirectBank,16:59:00,,57.0
10681,20,Male,Self Employed,26000.0,895000.0,33.0,604.0,Yes,445.0,78000.0,DirectOnline,20:21:00,Android,68.0
10682,35,Male,Salaried,13000.0,173000.0,33.0,572.0,Yes,533.0,10000.0,DirectBank,10:32:00,,57.0
10684,42,Male,Business,7000.0,825000.0,30.0,,Yes,657.0,18000.0,DirectOnline,12:40:00,Android,72.0
10686,57,Female,Self Employed,15000.0,519000.0,34.0,587.0,No,,,DirectOnline,10:54:00,Android,66.0
10691,53,Male,Salaried,16000.0,484000.0,25.0,518.0,Yes,687.0,10000.0,Agent,11:52:00,,53.0
10692,25,Male,Salaried,27000.0,139000.0,22.0,643.0,Yes,541.0,17000.0,DirectBank,09:26:00,,54.0
10693,43,Male,Self Employed,11000.0,324000.0,33.0,,No,,,DirectBank,10:33:00,,59.0
10694,34,Male,Salaried,17000.0,344000.0,23.0,381.0,No,,,PaidAd,17:58:00,Android,60.0
10698,37,Male,Self Employed,16000.0,387000.0,22.0,555.0,No,,,PaidAd,05:38:00,Android,64.0
10700,41,Male,Self Employed,10000.0,402000.0,20.0,367.0,Yes,491.0,52000.0,DirectBank,11:25:00,,59.0
10704,38,Female,Self Employed,28000.0,239000.0,31.0,316.0,Yes,645.0,40000.0,DirectOnline,16:13:00,Android,56.0
10707,41,Male,Salaried,42000.0,461000.0,31.0,771.0,Yes,664.0,26000.0,Agent,13:02:00,,51.0
10709,32,Male,Business,20000.0,216000.0,30.0,694.0,Yes,416.0,99000.0,PaidAd,14:42:00,Android,57.0
10713,55,Male,Self Employed,14000.0,459000.0,18.0,,No,,,PaidAd,21:10:00,Android,64.0
10715,53,Male,Self Employed,6000.0,98000.0,24.0,549.0,Yes,813.0,42000.0,DirectBank,12:39:00,,59.0
10717,45,Male,Salaried,15000.0,160000.0,30.0,364.0,No,,,DirectOnline,17:15:00,Android,61.0
10719,36,Female,Business,25000.0,483000.0,34.0,448.0,Yes,,41000.0,DirectOnline,07:24:00,Android,55.0
10720,34,Male,Business,18000.0,266000.0,26.0,,No,,,DirectOnline,15:41:00,Android,57.0
10721,46,Female,Salaried,43000.0,414000.0,20.0,404.0,No,,,DirectBank,14:18:00,,51.0
10722,43,Male,Professional,11000.0,227000.0,28.0,469.0,No,,,DirectBank,12:46:00,,57.0
10727,25,Male,Salaried,20000.0,467000.0,26.0,648.0,No,,,Agent,15:08:00,,53.0
10728,60,Male,Professional,30000.0,314000.0,23.0,495.0,No,,,Agent,10:36:00,,51.0
10730,39,Female,Business,7000.0,187000.0,17.0,534.0,No,,,DirectOnline,14:16:00,Android,57.0
10731,63,Male,Salaried,5000.0,374000.0,34.0,571.0,Yes,486.0,16000.0,DirectBank,09:43:00,,61.0
10733,38,Female,Self Employed,15000.0,458000.0,27.0,704.0,No,,,DirectOnline,06:15:00,Android,54.0
10735,51,Female,Business,24000.0,343000.0,30.0,366.0,Yes,678.0,12000.0,DirectBank,10:27:00,,53.0
10738,43,Male,Salaried,45000.0,162000.0,20.0,699.0,No,,,PaidAd,02:42:00,Android,51.0
10741,49,Female,Salaried,13000.0,486000.0,34.0,613.0,No,,,DirectOnline,13:20:00,Android,55.0
10742,25,Male,Self Employed,16000.0,176000.0,28.0,457.0,Yes,599.0,40000.0,DirectBank,17:37:00,,56.0
10743,40,Male,Self Employed,14000.0,970000.0,28.0,651.0,Yes,750.0,54000.0,DirectOnline,11:52:00,Android,61.0
10744,41,Female,Professional,41000.0,131000.0,30.0,672.0,Yes,368.0,26000.0,DirectOnline,17:41:00,Android,54.0
10746,38,Male,Self Employed,54000.0,58000.0,34.0,654.0,No,,,DirectOnline,02:15:00,Android,60.0
10747,55,Female,Self Employed,7000.0,83000.0,31.0,660.0,Yes,394.0,42000.0,DirectBank,13:50:00,,61.0
10749,57,Male,Professional,25000.0,386000.0,27.0,554.0,Yes,302.0,37000.0,DirectOnline,13:20:00,iOS,61.0
10758,61,Male,Self Employed,40000.0,807000.0,26.0,612.0,No,,,DirectBank,12:03:00,,60.0
10759,30,Female,Professional,11000.0,152000.0,35.0,390.0,Yes,861.0,26000.0,DirectOnline,14:37:00,Android,67.0
10761,26,Female,Self Employed,7000.0,398000.0,25.0,,Yes,472.0,27000.0,Agent,09:22:00,,60.0
10763,24,Female,Self Employed,9000.0,550000.0,23.0,498.0,Yes,339.0,18000.0,PaidAd,20:50:00,Android,67.0
10764,38,Female,Salaried,15000.0,147000.0,33.0,559.0,Yes,699.0,9000.0,PaidAd,14:57:00,Android,51.0
10765,64,Male,Business,11000.0,266000.0,23.0,740.0,Yes,612.0,81000.0,PaidAd,08:58:00,Android,53.0
10767,34,Female,Self Employed,54000.0,443000.0,28.0,672.0,No,,,PaidAd,21:35:00,Android,56.0
10769,61,Male,Self Employed,7000.0,148000.0,33.0,656.0,No,,,DirectBank,11:53:00,,58.0
10770,44,Female,Self Employed,18000.0,86000.0,19.0,604.0,Yes,678.0,91000.0,DirectBank,17:18:00,,51.0
10771,59,Male,Professional,14000.0,111000.0,13.0,660.0,Yes,680.0,17000.0,DirectBank,15:08:00,,59.0
10772,51,Male,Self Employed,20000.0,200000.0,22.0,558.0,Yes,512.0,53000.0,DirectOnline,04:49:00,Android,62.0
10773,44,Male,Self Employed,23000.0,304000.0,33.0,589.0,No,,,PaidAd,13:25:00,Android,57.0
10777,65,Female,Self Employed,49000.0,75000.0,33.0,636.0,Yes,689.0,9000.0,DirectOnline,18:49:00,Android,60.0
10780,57,Male,Self Employed,14000.0,975000.0,30.0,630.0,Yes,612.0,14000.0,DirectOnline,11:15:00,Android,70.0
10781,26,Male,Self Employed,23000.0,488000.0,23.0,633.0,Yes,571.0,11000.0,DirectOnline,16:12:00,Android,53.0
10782,58,Female,Business,42000.0,114000.0,21.0,424.0,Yes,621.0,88000.0,DirectOnline,10:39:00,Android,55.0
10783,27,Male,Professional,39000.0,455000.0,26.0,,Yes,646.0,21000.0,DirectBank,14:54:00,,59.0
10784,31,Male,Self Employed,7000.0,217000.0,18.0,608.0,Yes,,92000.0,PaidAd,21:41:00,Android,64.0
10785,64,Male,Self Employed,28000.0,480000.0,35.0,,No,,,DirectOnline,09:13:00,Android,72.0
10787,37,Female,Self Employed,6000.0,356000.0,22.0,386.0,Yes,582.0,58000.0,DirectBank,10:55:00,,52.0
10788,57,Female,Self Employed,48000.0,488000.0,30.0,,No,,,DirectBank,14:10:00,,51.0
10789,56,Male,Self Employed,6000.0,605000.0,25.0,876.0,No,,,DirectBank,16:59:00,,61.0
10796,47,Female,Business,7000.0,486000.0,28.0,524.0,Yes,680.0,65000.0,DirectOnline,12:23:00,Android,61.0
10799,44,Female,Self Employed,12000.0,312000.0,34.0,,No,,,DirectBank,15:56:00,,57.0
10800,65,Male,Salaried,8000.0,124000.0,28.0,501.0,No,,,DirectBank,11:42:00,,54.0
10802,26,Male,Self Employed,55000.0,190000.0,30.0,325.0,Yes,436.0,40000.0,DirectBank,15:20:00,,55.0
10803,62,Male,Professional,15000.0,472000.0,26.0,,No,,,DirectOnline,21:11:00,Android,61.0
10804,30,Male,Self Employed,16000.0,309000.0,23.0,353.0,No,,,DirectBank,13:01:00,,63.0
10808,37,Female,Self Employed,44000.0,123000.0,14.0,566.0,Yes,821.0,34000.0,DirectOnline,20:49:00,Android,51.0
10809,59,Female,Business,53000.0,462000.0,34.0,564.0,Yes,655.0,31000.0,DirectOnline,13:12:00,iOS,51.0
10810,37,Female,Self Employed,24000.0,79000.0,23.0,451.0,Yes,630.0,12000.0,PaidAd,06:20:00,Android,53.0
10811,53,Male,Professional,33000.0,165000.0,26.0,371.0,No,,,DirectBank,10:11:00,,52.0
10814,53,Female,Self Employed,40000.0,299000.0,26.0,440.0,Yes,415.0,22000.0,DirectOnline,10:46:00,Android,59.0
10815,21,Female,Self Employed,9000.0,814000.0,18.0,,No,,,DirectBank,11:33:00,,64.0
10817,55,Male,Self Employed,7000.0,718000.0,19.0,677.0,Yes,517.0,55000.0,DirectBank,09:05:00,,54.0
10818,20,Male,Self Employed,16000.0,112000.0,19.0,537.0,No,,,PaidAd,10:46:00,Android,65.0
10824,49,Female,Professional,14000.0,647000.0,31.0,574.0,Yes,531.0,10000.0,DirectBank,14:06:00,,54.0
10825,59,Male,Self Employed,36000.0,258000.0,20.0,490.0,Yes,469.0,30000.0,DirectBank,14:12:00,,51.0
10827,63,Male,Self Employed,41000.0,262000.0,24.0,563.0,No,,,DirectBank,12:36:00,,55.0
10828,32,Male,Professional,11000.0,264000.0,35.0,,Yes,523.0,8000.0,DirectOnline,11:09:00,Android,58.0
10829,27,Female,Salaried,9000.0,358000.0,22.0,438.0,No,,,DirectOnline,18:34:00,Android,64.0
10830,39,Male,Professional,19000.0,267000.0,29.0,342.0,Yes,546.0,23000.0,DirectBank,12:10:00,,61.0
10832,51,Female,Professional,10000.0,203000.0,14.0,685.0,Yes,639.0,13000.0,DirectBank,09:06:00,,61.0
10834,34,Male,Professional,7000.0,119000.0,15.0,691.0,Yes,531.0,84000.0,DirectBank,09:24:00,,51.0
10836,53,Male,Business,48000.0,156000.0,14.0,582.0,No,,,DirectOnline,12:12:00,Android,53.0
10837,60,Female,Self Employed,58000.0,318000.0,18.0,681.0,Yes,496.0,14000.0,DirectBank,12:34:00,,52.0
10840,30,Male,Self Employed,48000.0,122000.0,13.0,,No,,,DirectOnline,13:31:00,Android,57.0
10841,59,Female,Self Employed,14000.0,202000.0,15.0,,Yes,335.0,39000.0,DirectBank,11:39:00,,55.0
10842,32,Female,Self Employed,20000.0,69000.0,33.0,684.0,No,,,PaidAd,18:47:00,Android,60.0
10843,33,Female,Professional,19000.0,413000.0,29.0,416.0,No,,,DirectBank,14:15:00,,57.0
10845,48,Male,Self Employed,15000.0,247000.0,21.0,506.0,No,,,DirectOnline,18:17:00,Android,64.0
10846,54,Female,Self Employed,57000.0,448000.0,21.0,311.0,Yes,684.0,7000.0,DirectOnline,10:53:00,Android,66.0
10847,42,Female,Business,16000.0,463000.0,29.0,363.0,Yes,638.0,13000.0,DirectBank,09:11:00,,56.0
10848,48,Male,Self Employed,35000.0,456000.0,30.0,441.0,No,,,DirectOnline,12:44:00,Android,55.0
10849,25,Male,Salaried,31000.0,186000.0,16.0,631.0,No,,,DirectOnline,10:38:00,Android,55.0
10850,60,Male,Self Employed,47000.0,271000.0,26.0,311.0,Yes,601.0,13000.0,DirectBank,09:19:00,,53.0
10852,50,Male,Self Employed,23000.0,350000.0,33.0,301.0,Yes,414.0,14000.0,PaidAd,13:21:00,Android,62.0
10853,22,Female,Business,6000.0,82000.0,12.0,580.0,No,,,DirectOnline,21:32:00,Android,54.0
10855,26,Male,Professional,27000.0,494000.0,20.0,347.0,No,,,DirectBank,09:52:00,,55.0
10856,63,Male,Self Employed,46000.0,382000.0,29.0,402.0,Yes,,39000.0,DirectOnline,17:52:00,Android,58.0
10857,65,Male,Self Employed,49000.0,48000.0,28.0,655.0,No,,,DirectBank,17:03:00,,54.0
10858,31,Others,Salaried,30000.0,822000.0,18.0,593.0,No,,,Agent,15:02:00,,56.0
10862,64,Female,Business,26000.0,183000.0,34.0,622.0,Yes,607.0,13000.0,DirectBank,15:59:00,,65.0
10863,20,Male,Self Employed,11000.0,192000.0,33.0,651.0,Yes,607.0,22000.0,DirectOnline,13:04:00,Android,67.0
10866,55,Male,Self Employed,42000.0,104000.0,13.0,641.0,Yes,569.0,15000.0,DirectOnline,00:02:00,Android,57.0
10867,40,Female,Business,19000.0,182000.0,22.0,396.0,No,,,DirectBank,13:54:00,,59.0
10870,60,Male,Self Employed,24000.0,148000.0,20.0,571.0,Yes,,14000.0,DirectOnline,12:42:00,Android,62.0
10872,56,Female,Business,24000.0,259000.0,18.0,479.0,No,,,DirectBank,14:06:00,,51.0
10874,45,Male,Professional,25000.0,120000.0,13.0,675.0,No,,,DirectOnline,16:08:00,Android,52.0
10875,42,Male,Business,15000.0,155000.0,29.0,890.0,No,,,PaidAd,12:40:00,Android,54.0
10879,33,Female,Self Employed,12000.0,194000.0,23.0,658.0,No,,,DirectBank,14:40:00,,61.0
10880,41,Male,Self Employed,39000.0,292000.0,22.0,698.0,No,,,DirectBank,12:35:00,,56.0
10881,33,Female,Self Employed,29000.0,319000.0,34.0,515.0,Yes,640.0,83000.0,DirectBank,13:41:00,,55.0
10882,31,Male,Professional,20000.0,470000.0,18.0,654.0,Yes,533.0,14000.0,Agent,14:28:00,,55.0
10883,31,Male,Salaried,14000.0,149000.0,14.0,591.0,Yes,362.0,9000.0,PaidAd,13:59:00,Android,53.0
10884,33,Female,Self Employed,61000.0,795000.0,23.0,602.0,No,,,PaidAd,08:02:00,Android,55.0
10888,61,Female,Self Employed,45000.0,709000.0,23.0,642.0,No,,,DirectBank,10:35:00,,58.0
10889,55,Female,Professional,59000.0,74000.0,35.0,561.0,Yes,697.0,21000.0,DirectOnline,21:32:00,Android,64.0
10893,37,Female,Self Employed,8000.0,111000.0,18.0,433.0,Yes,595.0,18000.0,DirectBank,13:20:00,,58.0
10895,60,Female,Self Employed,6000.0,46000.0,28.0,520.0,Yes,422.0,12000.0,DirectBank,09:56:00,,58.0
10900,30,Female,Self Employed,37000.0,273000.0,12.0,692.0,Yes,704.0,23000.0,PaidAd,15:56:00,Android,55.0
10901,59,Female,Self Employed,46000.0,164000.0,27.0,605.0,No,,,DirectOnline,08:40:00,Android,59.0
10902,53,Male,Self Employed,17000.0,145000.0,12.0,439.0,No,,,DirectBank,15:35:00,,58.0
10904,55,Male,Professional,50000.0,246000.0,26.0,462.0,Yes,429.0,9000.0,DirectBank,12:56:00,,64.0
10905,57,Male,Business,17000.0,126000.0,30.0,437.0,No,,,DirectOnline,17:23:00,Android,53.0
10909,25,Female,Self Employed,48000.0,800000.0,20.0,511.0,Yes,859.0,43000.0,DirectBank,15:23:00,,53.0
10910,20,Male,Self Employed,29000.0,536000.0,33.0,624.0,Yes,624.0,96000.0,DirectBank,12:35:00,,60.0
10911,60,Male,Self Employed,6000.0,946000.0,34.0,634.0,No,,,DirectBank,09:23:00,,60.0
10913,26,Male,Self Employed,51000.0,470000.0,24.0,606.0,No,,,DirectBank,15:17:00,,52.0
10914,52,Male,Self Employed,14000.0,340000.0,33.0,522.0,Yes,691.0,87000.0,DirectBank,11:49:00,,53.0
10915,30,Male,Self Employed,12000.0,99000.0,29.0,,Yes,615.0,14000.0,DirectBank,17:30:00,,62.0
10916,64,Male,Professional,8000.0,474000.0,28.0,633.0,Yes,448.0,12000.0,DirectBank,14:29:00,,60.0
10917,38,Male,Salaried,15000.0,317000.0,34.0,585.0,No,,,DirectBank,17:01:00,,52.0
10918,59,Female,Self Employed,7000.0,256000.0,27.0,641.0,Yes,359.0,34000.0,DirectBank,15:14:00,,67.0
10919,48,Male,Self Employed,19000.0,932000.0,32.0,318.0,No,,,DirectOnline,16:59:00,Android,61.0
10920,58,Male,Self Employed,15000.0,260000.0,17.0,592.0,Yes,519.0,5000.0,PaidAd,23:51:00,Android,61.0
10921,35,Male,Professional,13000.0,321000.0,18.0,,Yes,,43000.0,DirectBank,16:40:00,,57.0
10922,36,Male,Salaried,44000.0,367000.0,34.0,430.0,Yes,433.0,59000.0,DirectOnline,17:46:00,Android,62.0
10923,62,Male,Professional,6000.0,55000.0,15.0,610.0,Yes,,91000.0,PaidAd,09:12:00,Android,60.0
10924,39,Female,Self Employed,55000.0,55000.0,27.0,651.0,Yes,567.0,54000.0,DirectOnline,16:46:00,Android,55.0
10927,50,Male,Professional,54000.0,215000.0,23.0,484.0,Yes,521.0,26000.0,PaidAd,14:22:00,Android,55.0
10929,59,Female,Salaried,5000.0,290000.0,15.0,387.0,Yes,590.0,22000.0,DirectBank,13:31:00,,52.0
10931,58,Male,Self Employed,55000.0,411000.0,23.0,449.0,Yes,697.0,47000.0,Agent,10:14:00,,71.0
10933,46,Female,Business,36000.0,878000.0,33.0,324.0,No,,,DirectBank,17:34:00,,56.0
10942,63,Female,Self Employed,19000.0,322000.0,22.0,382.0,Yes,624.0,18000.0,DirectBank,17:44:00,,65.0
10943,60,Male,Self Employed,30000.0,185000.0,35.0,345.0,No,,,DirectBank,14:01:00,,54.0
10947,37,Female,Self Employed,5000.0,428000.0,30.0,504.0,No,,,PaidAd,21:30:00,iOS,54.0
10949,64,Male,Self Employed,19000.0,294000.0,22.0,607.0,Yes,521.0,22000.0,DirectBank,13:47:00,,63.0
10951,54,Male,Self Employed,66000.0,587000.0,29.0,,Yes,535.0,18000.0,PaidAd,16:16:00,Android,58.0
10952,57,Male,Salaried,9000.0,105000.0,24.0,602.0,Yes,536.0,10000.0,DirectBank,15:54:00,,59.0
10954,52,Female,Self Employed,13000.0,707000.0,26.0,616.0,Yes,368.0,17000.0,DirectBank,13:18:00,,60.0
10955,45,Male,Self Employed,21000.0,311000.0,32.0,625.0,Yes,628.0,58000.0,DirectOnline,01:38:00,Android,61.0
10956,56,Male,Professional,12000.0,464000.0,23.0,694.0,No,,,DirectOnline,20:22:00,Android,57.0
10958,49,Female,Self Employed,56000.0,233000.0,12.0,463.0,Yes,684.0,31000.0,PaidAd,19:58:00,Android,53.0
10959,37,Female,Self Employed,16000.0,481000.0,30.0,638.0,No,,,DirectBank,09:43:00,,51.0
10960,54,Male,Salaried,17000.0,240000.0,28.0,820.0,Yes,590.0,12000.0,DirectOnline,17:19:00,Android,54.0
10961,20,Male,Professional,19000.0,251000.0,27.0,553.0,No,,,DirectBank,17:34:00,,52.0
10962,60,Female,Salaried,42000.0,157000.0,23.0,621.0,No,,,DirectOnline,17:05:00,Android,51.0
10963,64,Male,Self Employed,15000.0,412000.0,24.0,573.0,Yes,,92000.0,DirectBank,10:38:00,,58.0
10964,65,Male,Self Employed,7000.0,348000.0,25.0,657.0,Yes,553.0,15000.0,DirectBank,17:14:00,,58.0
10966,33,Male,Professional,10000.0,91000.0,23.0,319.0,No,,,DirectBank,11:32:00,,64.0
10967,53,Female,Professional,20000.0,508000.0,22.0,653.0,No,,,DirectBank,17:11:00,,57.0
10968,56,Male,Professional,32000.0,382000.0,19.0,614.0,Yes,638.0,45000.0,DirectBank,12:03:00,,52.0
10969,48,Female,Self Employed,7000.0,361000.0,20.0,632.0,Yes,566.0,5000.0,DirectBank,10:54:00,,60.0
10970,32,Female,Self Employed,25000.0,183000.0,34.0,510.0,Yes,720.0,57000.0,DirectOnline,18:11:00,Android,53.0
10971,31,Male,Salaried,17000.0,626000.0,21.0,395.0,Yes,524.0,11000.0,DirectBank,09:18:00,,58.0
10972,57,Male,Professional,12000.0,335000.0,22.0,478.0,Yes,,11000.0,DirectBank,16:59:00,,57.0
10973,28,Male,Professional,47000.0,150000.0,32.0,493.0,Yes,610.0,14000.0,DirectBank,16:25:00,,55.0
10974,26,Male,Self Employed,10000.0,360000.0,28.0,576.0,Yes,784.0,10000.0,DirectBank,11:37:00,,62.0
10976,24,Female,Professional,39000.0,87000.0,28.0,594.0,Yes,524.0,18000.0,PaidAd,20:57:00,Android,58.0
10977,35,Female,Self Employed,7000.0,83000.0,22.0,534.0,Yes,427.0,54000.0,DirectBank,15:54:00,,60.0
10980,60,Female,Self Employed,38000.0,793000.0,25.0,571.0,No,,,PaidAd,03:12:00,Android,67.0
10981,23,Male,Professional,11000.0,173000.0,25.0,391.0,Yes,687.0,90000.0,DirectOnline,10:14:00,Android,65.0
10985,21,Female,Salaried,29000.0,357000.0,19.0,421.0,Yes,547.0,65000.0,DirectBank,14:46:00,,53.0
10986,64,Male,Salaried,10000.0,761000.0,32.0,825.0,Yes,,27000.0,PaidAd,07:00:00,Android,64.0
10988,63,Male,Self Employed,63000.0,880000.0,23.0,449.0,Yes,621.0,7000.0,DirectOnline,16:56:00,Android,69.0
10990,57,Male,Professional,21000.0,461000.0,27.0,657.0,Yes,,39000.0,DirectOnline,22:55:00,iOS,59.0
10993,25,Female,Self Employed,6000.0,260000.0,13.0,797.0,Yes,,19000.0,DirectOnline,09:07:00,Android,61.0
10994,60,Male,Self Employed,57000.0,281000.0,33.0,488.0,No,,,DirectBank,09:47:00,,64.0
10995,36,Male,Self Employed,8000.0,391000.0,22.0,595.0,Yes,677.0,39000.0,DirectBank,14:04:00,,62.0
10996,45,Male,Self Employed,16000.0,234000.0,17.0,641.0,Yes,673.0,5000.0,DirectOnline,17:20:00,Android,62.0
10997,47,Male,Self Employed,39000.0,351000.0,19.0,647.0,No,,,DirectOnline,17:02:00,Android,57.0
10999,30,Male,Business,57000.0,643000.0,22.0,442.0,No,,,DirectOnline,14:18:00,iOS,64.0
11000,38,Male,Business,10000.0,154000.0,12.0,597.0,No,,,DirectBank,10:46:00,,58.0
11002,52,Female,Salaried,15000.0,418000.0,24.0,614.0,Yes,341.0,5000.0,DirectOnline,15:03:00,Android,55.0
11005,56,Male,Professional,58000.0,174000.0,12.0,469.0,Yes,376.0,52000.0,DirectOnline,02:31:00,iOS,66.0
11007,65,Female,Professional,46000.0,390000.0,21.0,536.0,Yes,450.0,28000.0,PaidAd,10:20:00,Android,57.0
11008,64,Female,Professional,17000.0,250000.0,28.0,480.0,No,,,DirectOnline,20:51:00,Android,64.0
11011,64,Female,Self Employed,12000.0,486000.0,20.0,332.0,No,,,DirectOnline,13:28:00,Android,66.0
11012,42,Male,Self Employed,51000.0,318000.0,32.0,653.0,Yes,708.0,52000.0,DirectBank,14:37:00,,56.0
11016,41,Female,Business,18000.0,124000.0,17.0,348.0,Yes,612.0,24000.0,DirectOnline,10:00:00,iOS,52.0
11017,42,Male,Self Employed,13000.0,263000.0,19.0,820.0,Yes,684.0,6000.0,PaidAd,17:55:00,Android,56.0
11018,23,Female,Self Employed,32000.0,157000.0,19.0,481.0,Yes,324.0,22000.0,DirectOnline,16:59:00,Android,70.0
11019,34,Male,Professional,13000.0,394000.0,32.0,655.0,No,,,DirectBank,13:32:00,,61.0
11022,63,Female,Self Employed,12000.0,102000.0,15.0,662.0,Yes,667.0,41000.0,DirectBank,10:27:00,,60.0
11024,22,Female,Professional,52000.0,463000.0,20.0,382.0,Yes,537.0,8000.0,DirectOnline,12:01:00,iOS,63.0
11025,38,Female,Business,10000.0,960000.0,35.0,,Yes,441.0,7000.0,DirectBank,17:51:00,,65.0
11027,56,Male,Self Employed,57000.0,483000.0,26.0,683.0,No,,,DirectBank,11:17:00,,56.0
11029,36,Female,Business,5000.0,374000.0,18.0,607.0,Yes,681.0,14000.0,DirectBank,17:14:00,,54.0
11030,63,Male,Salaried,8000.0,200000.0,23.0,759.0,Yes,,56000.0,PaidAd,16:53:00,Android,59.0
11031,59,Male,Self Employed,19000.0,449000.0,23.0,544.0,Yes,592.0,6000.0,DirectOnline,08:10:00,Android,80.0
11035,33,Male,Professional,7000.0,259000.0,28.0,619.0,Yes,624.0,9000.0,PaidAd,10:36:00,Android,74.0
11037,25,Male,Salaried,16000.0,295000.0,23.0,,No,,,DirectBank,09:04:00,,58.0
11038,56,Male,Salaried,9000.0,256000.0,20.0,403.0,No,,,PaidAd,11:58:00,Android,52.0
11042,42,Male,Salaried,20000.0,652000.0,33.0,408.0,No,,,DirectOnline,17:51:00,Android,51.0
11043,61,Female,Self Employed,8000.0,130000.0,13.0,540.0,Yes,645.0,56000.0,DirectOnline,13:43:00,Android,60.0
11044,54,Female,Business,8000.0,431000.0,27.0,549.0,No,,,DirectOnline,11:33:00,Android,57.0
11046,49,Male,Self Employed,54000.0,240000.0,21.0,628.0,Yes,389.0,12000.0,DirectBank,15:06:00,,52.0
11049,61,Male,Professional,33000.0,157000.0,15.0,,No,,,DirectBank,14:46:00,,53.0
11050,29,Male,Self Employed,9000.0,468000.0,31.0,866.0,Yes,508.0,12000.0,PaidAd,18:02:00,Android,54.0
11052,54,Male,Self Employed,57000.0,562000.0,32.0,550.0,No,,,DirectOnline,04:09:00,Android,74.0
11053,21,Male,Self Employed,33000.0,381000.0,35.0,,Yes,563.0,67000.0,DirectOnline,20:12:00,Android,62.0
11054,48,Female,Self Employed,16000.0,287000.0,35.0,,Yes,304.0,10000.0,DirectOnline,12:49:00,Android,56.0
11056,52,Male,Professional,17000.0,104000.0,21.0,349.0,Yes,383.0,9000.0,DirectOnline,14:15:00,Android,71.0
11058,38,Female,Self Employed,77000.0,150000.0,25.0,633.0,No,,,DirectOnline,14:28:00,Android,61.0
11059,32,Male,Professional,7000.0,958000.0,20.0,695.0,Yes,368.0,41000.0,DirectBank,16:01:00,,62.0
11062,59,Male,Salaried,42000.0,393000.0,26.0,,Yes,509.0,94000.0,DirectOnline,20:45:00,iOS,58.0
11064,65,Male,Salaried,13000.0,380000.0,33.0,356.0,No,,,Agent,11:07:00,,64.0
11066,49,Female,Salaried,5000.0,157000.0,33.0,662.0,No,,,DirectOnline,09:51:00,Android,55.0
11067,52,Female,Self Employed,9000.0,283000.0,29.0,692.0,Yes,614.0,17000.0,DirectBank,12:22:00,,53.0
11069,21,Female,Self Employed,19000.0,193000.0,32.0,566.0,No,,,DirectBank,10:00:00,,57.0
11070,50,Male,Professional,17000.0,491000.0,19.0,537.0,Yes,389.0,8000.0,DirectOnline,18:56:00,Android,73.0
11071,39,Female,Self Employed,48000.0,445000.0,21.0,687.0,Yes,307.0,16000.0,DirectBank,09:02:00,,53.0
11074,62,Female,Self Employed,12000.0,496000.0,32.0,525.0,Yes,518.0,17000.0,DirectBank,12:04:00,,59.0
11075,61,Male,Self Employed,42000.0,139000.0,21.0,585.0,No,,,DirectOnline,21:38:00,Android,53.0
11076,24,Female,Self Employed,8000.0,73000.0,33.0,398.0,Yes,397.0,20000.0,DirectBank,13:09:00,,53.0
11079,51,Male,Salaried,17000.0,279000.0,21.0,542.0,No,,,DirectBank,10:19:00,,55.0
